OrderDate,Region,City,CustomerID,ProductCategory,ProductName,Quantity,SalesAmount,Profit
2025-08-31,East,Patna,CUST2376,Household,Surf Excel 1kg,8,1560,173
2024-03-30,West,Mumbai,CUST5319,Bakery,Cake 500g,10,500,74
2025-02-03,East,Patna,CUST0217,Household,Vim Bar,9,2421,272
2024-10-22,West,Pune,CUST0210,Snacks,Bingo Mad Angles,5,1870,105
2025-07-26,West,Ahmedabad,CUST7447,Fruits & Vegetables,Tomatoes 1kg,2,784,78
2024-06-10,South,Chennai,CUST1773,Fruits & Vegetables,Bananas 1kg,7,2415,216
2024-04-02,North,Jaipur,CUST4871,Household,Vim Bar,3,648,102
2025-01-04,East,Patna,CUST0860,Fruits & Vegetables,Apples 1kg,2,348,68
2024-11-18,North,Jaipur,CUST4050,Snacks,Bingo Mad Angles,1,387,60
2024-11-29,South,Chennai,CUST3301,Household,Surf Excel 1kg,10,3200,522
2025-10-24,North,Chandigarh,CUST5166,Dairy,Amul Milk 1L,4,1260,126
2024-04-08,North,Delhi,CUST5706,Groceries,Aashirvaad Atta 5kg,1,101,11
2025-03-01,South,Hyderabad,CUST5054,Personal Care,Dove Soap,10,2450,299
2025-02-28,North,Delhi,CUST5657,Snacks,KurKure 50g,4,912,68
2025-05-07,South,Hyderabad,CUST1720,Fruits & Vegetables,Tomatoes 1kg,7,616,40
2025-06-02,East,Patna,CUST1289,Household,Vim Bar,3,876,85
2025-09-04,North,Chandigarh,CUST7815,Personal Care,Lux Soap,7,2877,412
2024-07-28,North,Delhi,CUST0153,Beverages,Red Bull 250ml,4,1184,172
2024-12-26,North,Chandigarh,CUST9337,Personal Care,Dove Soap,9,981,125
2024-10-18,North,Jaipur,CUST3214,Fruits & Vegetables,Bananas 1kg,8,888,80
2025-02-25,South,Hyderabad,CUST7371,Bakery,Buns 4pcs,5,405,63
2025-05-23,East,Bhubaneswar,CUST0371,Household,Harpic Toilet Cleaner,7,1225,218
2025-02-04,South,Bengaluru,CUST0695,Personal Care,Colgate Toothpaste,9,1809,342
2025-10-06,East,Patna,CUST9675,Bakery,Britannia Bread,4,1040,155
2025-01-16,East,Kolkata,CUST7556,Beverages,Pepsi 2L,3,1152,166
2025-10-27,West,Pune,CUST2745,Fruits & Vegetables,Apples 1kg,9,4050,274
2025-04-01,North,Delhi,CUST8259,Personal Care,Lux Soap,9,1071,167
2025-01-18,South,Hyderabad,CUST1954,Dairy,Amul Milk 1L,4,288,27
2025-06-15,West,Mumbai,CUST0077,Bakery,Buns 4pcs,9,1053,72
2024-01-05,West,Ahmedabad,CUST5181,Beverages,Red Bull 250ml,3,585,101
2025-02-14,East,Patna,CUST2475,Beverages,Pepsi 2L,1,410,67
2025-10-13,North,Delhi,CUST1927,Groceries,Tata Salt 1kg,9,3510,392
2025-05-23,North,Delhi,CUST5564,Fruits & Vegetables,Tomatoes 1kg,1,191,12
2025-09-03,East,Kolkata,CUST6985,Groceries,Tata Salt 1kg,4,840,134
2024-10-02,North,Jaipur,CUST7322,Personal Care,Dove Soap,9,2556,389
2025-06-15,North,Delhi,CUST5492,Personal Care,Lux Soap,1,329,55
2024-03-16,East,Bhubaneswar,CUST0610,Dairy,Paneer 200g,7,1197,134
2024-11-25,West,Ahmedabad,CUST6711,Groceries,Aashirvaad Atta 5kg,6,1236,123
2024-10-14,North,Chandigarh,CUST1749,Snacks,Bingo Mad Angles,3,1014,123
2024-12-10,South,Chennai,CUST9756,Fruits & Vegetables,Tomatoes 1kg,1,119,16
2024-06-16,North,Jaipur,CUST9584,Household,Vim Bar,10,4060,499
2024-01-02,West,Mumbai,CUST3603,Dairy,Amul Milk 1L,4,1472,219
2025-09-23,South,Bengaluru,CUST5581,Snacks,Lays Chips 100g,3,1344,173
2025-01-13,South,Chennai,CUST0729,Personal Care,Dove Soap,4,1920,139
2025-07-01,West,Ahmedabad,CUST0855,Household,Surf Excel 1kg,5,265,37
2024-12-20,South,Chennai,CUST4785,Household,Surf Excel 1kg,7,2695,142
2024-04-11,North,Delhi,CUST1477,Dairy,Britannia Cheese,4,312,36
2024-12-17,North,Chandigarh,CUST3461,Bakery,Britannia Bread,10,2450,388
2025-11-15,West,Mumbai,CUST6781,Bakery,Britannia Bread,2,856,135
2025-06-01,South,Bengaluru,CUST2414,Beverages,Pepsi 2L,8,1904,372
2024-01-13,North,Delhi,CUST0107,Snacks,KurKure 50g,2,200,20
2025-11-12,West,Mumbai,CUST3226,Household,Harpic Toilet Cleaner,10,2400,476
2024-10-14,South,Hyderabad,CUST7619,Personal Care,Colgate Toothpaste,9,2853,442
2025-02-16,North,Delhi,CUST6968,Fruits & Vegetables,Bananas 1kg,1,59,7
2025-05-23,West,Mumbai,CUST8703,Fruits & Vegetables,Bananas 1kg,4,1400,91
2025-10-04,East,Patna,CUST1810,Groceries,Aashirvaad Atta 5kg,2,416,46
2024-05-30,South,Bengaluru,CUST7843,Beverages,Pepsi 2L,9,3096,457
2025-10-19,West,Ahmedabad,CUST4033,Groceries,Aashirvaad Atta 5kg,6,1020,114
2024-01-11,North,Chandigarh,CUST6644,Groceries,Tata Salt 1kg,2,632,81
2025-05-21,West,Mumbai,CUST1502,Household,Surf Excel 1kg,2,272,16
2024-03-14,South,Bengaluru,CUST8029,Personal Care,Lux Soap,10,3520,632
2025-07-15,East,Kolkata,CUST8359,Fruits & Vegetables,Apples 1kg,5,1890,343
2024-03-08,West,Ahmedabad,CUST2155,Fruits & Vegetables,Apples 1kg,8,3952,494
2024-01-31,North,Delhi,CUST3442,Fruits & Vegetables,Apples 1kg,6,1320,256
2025-11-03,East,Patna,CUST5729,Personal Care,Dove Soap,9,3267,351
2024-10-21,South,Chennai,CUST8254,Bakery,Cake 500g,2,486,58
2024-10-16,North,Delhi,CUST5996,Fruits & Vegetables,Tomatoes 1kg,6,1266,83
2025-03-04,West,Ahmedabad,CUST8476,Bakery,Britannia Bread,7,3262,233
2025-08-06,West,Pune,CUST9006,Groceries,Aashirvaad Atta 5kg,9,1134,139
2024-02-12,South,Chennai,CUST5811,Snacks,KurKure 50g,8,1808,107
2024-07-01,West,Pune,CUST6790,Snacks,Lays Chips 100g,3,360,41
2025-07-11,North,Jaipur,CUST2388,Groceries,Fortune Oil 1L,1,457,32
2024-06-16,North,Chandigarh,CUST4361,Household,Harpic Toilet Cleaner,6,1968,138
2025-07-22,South,Bengaluru,CUST2868,Personal Care,Lux Soap,6,672,61
2025-10-27,East,Bhubaneswar,CUST6354,Household,Vim Bar,9,2790,245
2025-02-08,East,Bhubaneswar,CUST8008,Personal Care,Colgate Toothpaste,2,352,45
2025-04-19,South,Bengaluru,CUST1870,Household,Vim Bar,5,1360,73
2025-11-11,South,Chennai,CUST8791,Household,Vim Bar,7,3479,648
2025-01-15,West,Ahmedabad,CUST6121,Personal Care,Lux Soap,10,1850,132
2024-11-10,North,Delhi,CUST0994,Household,Harpic Toilet Cleaner,9,1593,284
2024-09-13,North,Delhi,CUST5194,Beverages,Coca Cola 2L,5,1280,251
2025-09-13,West,Mumbai,CUST2927,Groceries,Aashirvaad Atta 5kg,1,196,13
2025-11-21,West,Ahmedabad,CUST2114,Personal Care,Colgate Toothpaste,2,626,98
2024-06-24,South,Hyderabad,CUST2848,Fruits & Vegetables,Bananas 1kg,5,1570,253
2025-07-24,South,Hyderabad,CUST6962,Household,Vim Bar,7,2338,393
2025-10-10,South,Chennai,CUST2134,Fruits & Vegetables,Apples 1kg,6,1554,154
2025-12-26,South,Hyderabad,CUST4459,Groceries,Fortune Oil 1L,9,1089,128
2025-09-10,West,Ahmedabad,CUST9244,Bakery,Buns 4pcs,5,685,65
2025-07-09,West,Pune,CUST9074,Snacks,Bingo Mad Angles,9,3699,649
2025-10-20,North,Delhi,CUST1138,Groceries,Fortune Oil 1L,9,3492,245
2024-11-02,North,Jaipur,CUST9411,Dairy,Amul Milk 1L,2,454,44
2024-04-28,South,Bengaluru,CUST6469,Snacks,KurKure 50g,3,660,82
2025-03-20,North,Chandigarh,CUST4625,Dairy,Paneer 200g,4,1112,199
2024-01-07,East,Patna,CUST1949,Personal Care,Dove Soap,1,95,5
2024-08-01,North,Delhi,CUST0943,Groceries,Aashirvaad Atta 5kg,4,524,29
2024-03-05,South,Chennai,CUST6811,Snacks,Lays Chips 100g,4,1472,228
2024-08-18,North,Delhi,CUST8195,Fruits & Vegetables,Apples 1kg,5,1355,129
2025-04-27,West,Mumbai,CUST0792,Beverages,Pepsi 2L,10,940,162
2025-12-24,North,Delhi,CUST3736,Fruits & Vegetables,Bananas 1kg,6,1854,143
2024-05-21,East,Kolkata,CUST3386,Dairy,Paneer 200g,1,462,34
2024-05-27,North,Jaipur,CUST6639,Household,Surf Excel 1kg,7,1127,133
2024-06-01,South,Hyderabad,CUST3561,Dairy,Paneer 200g,1,182,36
2025-01-04,East,Patna,CUST4521,Personal Care,Lux Soap,9,3087,297
2024-02-06,South,Chennai,CUST1089,Beverages,Pepsi 2L,8,3352,469
2025-03-04,East,Kolkata,CUST4174,Household,Harpic Toilet Cleaner,7,511,95
2025-08-31,North,Chandigarh,CUST6358,Household,Harpic Toilet Cleaner,1,411,34
2025-12-26,West,Mumbai,CUST1515,Personal Care,Dove Soap,4,1288,151
2024-05-30,North,Delhi,CUST7706,Fruits & Vegetables,Tomatoes 1kg,8,1736,275
2025-08-28,West,Mumbai,CUST4735,Beverages,Coca Cola 2L,8,2728,304
2025-09-03,East,Bhubaneswar,CUST0857,Bakery,Cake 500g,3,675,91
2024-09-02,North,Delhi,CUST1716,Beverages,Coca Cola 2L,3,600,54
2024-02-11,East,Bhubaneswar,CUST2229,Beverages,Red Bull 250ml,9,3519,491
2025-10-24,North,Jaipur,CUST0666,Beverages,Pepsi 2L,5,1515,266
2024-11-03,West,Pune,CUST5696,Dairy,Paneer 200g,5,1225,109
2025-06-23,West,Mumbai,CUST8276,Personal Care,Colgate Toothpaste,7,1253,146
2025-09-14,North,Jaipur,CUST3727,Bakery,Buns 4pcs,8,1848,131
2024-05-15,West,Pune,CUST0114,Beverages,Coca Cola 2L,6,918,61
2024-03-08,South,Hyderabad,CUST0626,Bakery,Cake 500g,2,762,139
2024-05-07,West,Mumbai,CUST1816,Snacks,KurKure 50g,6,1512,255
2024-01-06,North,Delhi,CUST5235,Personal Care,Colgate Toothpaste,4,1096,217
2025-04-09,North,Chandigarh,CUST4453,Household,Harpic Toilet Cleaner,5,1650,266
2025-12-06,North,Chandigarh,CUST3818,Snacks,KurKure 50g,6,846,97
2024-08-24,South,Chennai,CUST1181,Personal Care,Lux Soap,3,1455,75
2025-10-10,North,Jaipur,CUST0893,Groceries,Aashirvaad Atta 5kg,10,3850,537
2025-05-06,North,Delhi,CUST2978,Household,Harpic Toilet Cleaner,3,678,103
2024-07-02,West,Ahmedabad,CUST5222,Beverages,Pepsi 2L,3,690,129
2025-01-21,West,Mumbai,CUST8487,Snacks,Bingo Mad Angles,4,1640,245
2025-12-17,West,Ahmedabad,CUST1088,Personal Care,Dove Soap,5,605,36
2024-06-02,South,Hyderabad,CUST3397,Personal Care,Lux Soap,8,3368,408
2025-05-29,North,Chandigarh,CUST4844,Snacks,Lays Chips 100g,3,390,55
2024-05-29,East,Kolkata,CUST8156,Fruits & Vegetables,Tomatoes 1kg,10,1430,188
2024-12-18,South,Hyderabad,CUST9930,Fruits & Vegetables,Bananas 1kg,10,2820,252
2024-03-20,South,Hyderabad,CUST4031,Groceries,Aashirvaad Atta 5kg,1,363,47
2025-01-14,South,Chennai,CUST6870,Snacks,Lays Chips 100g,6,1440,238
2025-03-19,West,Mumbai,CUST6342,Household,Surf Excel 1kg,7,3024,596
2025-07-11,West,Ahmedabad,CUST1659,Beverages,Red Bull 250ml,5,1665,297
2025-08-20,West,Ahmedabad,CUST0405,Household,Vim Bar,6,2106,370
2024-05-07,West,Ahmedabad,CUST9426,Personal Care,Lux Soap,1,84,12
2024-12-17,North,Jaipur,CUST4966,Fruits & Vegetables,Tomatoes 1kg,10,3370,195
2025-09-06,West,Pune,CUST7647,Groceries,Tata Salt 1kg,8,1976,184
2025-10-08,West,Pune,CUST0054,Dairy,Britannia Cheese,4,1136,57
2025-03-21,South,Chennai,CUST6413,Personal Care,Dove Soap,7,2611,161
2025-08-30,West,Pune,CUST4682,Personal Care,Dove Soap,4,1220,140
2024-02-13,East,Bhubaneswar,CUST0004,Bakery,Britannia Bread,1,66,9
2024-08-06,East,Patna,CUST7146,Household,Harpic Toilet Cleaner,6,2652,448
2024-07-29,North,Chandigarh,CUST5438,Beverages,Pepsi 2L,2,956,158
2025-08-10,South,Hyderabad,CUST8493,Household,Surf Excel 1kg,3,1467,163
2024-09-19,North,Delhi,CUST5121,Snacks,KurKure 50g,10,4590,551
2024-03-26,North,Delhi,CUST4472,Snacks,KurKure 50g,9,2475,275
2024-12-03,East,Bhubaneswar,CUST3402,Beverages,Pepsi 2L,10,1210,85
2024-02-05,South,Bengaluru,CUST1984,Groceries,Tata Salt 1kg,2,372,39
2025-08-25,East,Bhubaneswar,CUST1751,Bakery,Cake 500g,2,418,40
2025-06-27,East,Bhubaneswar,CUST5023,Fruits & Vegetables,Bananas 1kg,7,2303,447
2025-04-15,South,Chennai,CUST8020,Dairy,Amul Milk 1L,10,1650,169
2025-07-04,West,Mumbai,CUST9843,Groceries,Aashirvaad Atta 5kg,10,3050,260
2024-11-21,North,Chandigarh,CUST0840,Beverages,Red Bull 250ml,1,445,88
2025-12-05,South,Chennai,CUST5594,Personal Care,Colgate Toothpaste,5,2135,414
2025-02-26,West,Ahmedabad,CUST3522,Beverages,Pepsi 2L,2,240,27
2025-12-30,West,Mumbai,CUST2343,Dairy,Britannia Cheese,5,425,45
2025-11-23,West,Mumbai,CUST5433,Groceries,Tata Salt 1kg,10,4700,338
2024-01-10,South,Hyderabad,CUST7297,Personal Care,Colgate Toothpaste,6,2268,121
2024-01-25,North,Jaipur,CUST5401,Beverages,Pepsi 2L,7,3360,211
2025-07-04,North,Jaipur,CUST8289,Dairy,Paneer 200g,9,558,80
2024-03-10,South,Bengaluru,CUST7186,Fruits & Vegetables,Tomatoes 1kg,7,469,81
2025-11-04,North,Delhi,CUST8473,Personal Care,Lux Soap,4,1176,183
2025-12-19,East,Patna,CUST8237,Snacks,Lays Chips 100g,10,680,114
2024-02-02,West,Mumbai,CUST5107,Dairy,Amul Milk 1L,4,868,63
2025-11-11,South,Bengaluru,CUST2544,Bakery,Britannia Bread,9,1701,289
2024-06-28,North,Delhi,CUST6183,Household,Surf Excel 1kg,1,402,55
2024-06-04,West,Ahmedabad,CUST3465,Fruits & Vegetables,Apples 1kg,2,414,43
2024-12-30,South,Hyderabad,CUST2481,Snacks,Lays Chips 100g,2,644,84
2024-12-22,South,Hyderabad,CUST8274,Fruits & Vegetables,Apples 1kg,6,1416,208
2024-12-26,East,Kolkata,CUST2283,Household,Vim Bar,1,339,25
2025-07-31,East,Kolkata,CUST9346,Household,Surf Excel 1kg,3,1044,188
2024-07-10,South,Bengaluru,CUST9165,Household,Vim Bar,7,357,23
2025-03-29,West,Ahmedabad,CUST6634,Dairy,Amul Milk 1L,7,2436,441
2025-09-19,East,Kolkata,CUST3612,Groceries,Fortune Oil 1L,8,2680,212
2025-03-01,East,Patna,CUST1175,Bakery,Cake 500g,4,1620,82
2025-06-14,West,Pune,CUST9896,Dairy,Britannia Cheese,7,2779,273
2025-07-13,East,Patna,CUST6785,Personal Care,Colgate Toothpaste,5,755,120
2024-09-28,West,Pune,CUST6015,Fruits & Vegetables,Apples 1kg,1,265,41
2025-10-22,North,Jaipur,CUST5000,Snacks,Bingo Mad Angles,8,2784,436
2024-03-17,East,Patna,CUST9004,Snacks,Bingo Mad Angles,2,960,181
2025-11-13,West,Ahmedabad,CUST3210,Fruits & Vegetables,Bananas 1kg,4,1328,203
2024-02-01,South,Hyderabad,CUST7911,Bakery,Buns 4pcs,9,684,40
2025-04-16,West,Pune,CUST1388,Household,Vim Bar,5,1670,121
2025-08-29,North,Delhi,CUST6866,Personal Care,Dove Soap,6,2592,393
2025-06-14,South,Chennai,CUST2855,Household,Surf Excel 1kg,4,1900,161
2025-04-26,North,Jaipur,CUST4627,Groceries,Aashirvaad Atta 5kg,6,756,87
2025-03-26,South,Chennai,CUST9466,Snacks,Lays Chips 100g,5,1305,86
2024-12-12,East,Bhubaneswar,CUST0011,Beverages,Pepsi 2L,1,489,36
2024-12-02,East,Kolkata,CUST5224,Personal Care,Colgate Toothpaste,8,424,68
2025-07-19,West,Pune,CUST6255,Bakery,Buns 4pcs,10,760,143
2024-09-14,South,Bengaluru,CUST5664,Dairy,Britannia Cheese,6,1494,156
2024-08-29,East,Bhubaneswar,CUST4053,Personal Care,Dove Soap,4,1364,219
2025-09-19,North,Chandigarh,CUST1576,Personal Care,Lux Soap,8,1160,109
2024-01-14,South,Hyderabad,CUST2930,Groceries,Tata Salt 1kg,8,3096,487
2024-04-09,South,Bengaluru,CUST5040,Groceries,Aashirvaad Atta 5kg,4,580,64
2024-11-10,East,Patna,CUST3543,Snacks,Bingo Mad Angles,3,693,54
2025-04-06,South,Hyderabad,CUST8892,Snacks,KurKure 50g,5,1460,243
2025-12-16,West,Ahmedabad,CUST0330,Snacks,Lays Chips 100g,4,1972,211
2024-04-12,West,Pune,CUST1026,Household,Surf Excel 1kg,4,1364,121
2024-08-24,North,Jaipur,CUST9747,Snacks,Lays Chips 100g,7,2695,196
2024-07-06,South,Chennai,CUST6028,Dairy,Britannia Cheese,5,1680,311
2024-07-24,West,Pune,CUST1429,Fruits & Vegetables,Bananas 1kg,6,2220,205
2024-12-24,South,Hyderabad,CUST6251,Groceries,Fortune Oil 1L,9,2781,447
2025-02-17,East,Patna,CUST9873,Bakery,Buns 4pcs,4,808,96
2024-12-12,West,Mumbai,CUST6270,Fruits & Vegetables,Tomatoes 1kg,2,714,97
2025-06-26,East,Kolkata,CUST6649,Snacks,Lays Chips 100g,5,980,68
2024-11-21,South,Bengaluru,CUST7771,Household,Vim Bar,2,722,142
2025-10-12,South,Bengaluru,CUST5064,Fruits & Vegetables,Bananas 1kg,4,1024,171
2024-09-19,East,Patna,CUST3574,Household,Vim Bar,4,1172,185
2025-11-28,North,Jaipur,CUST6302,Personal Care,Dove Soap,1,136,19
2025-06-30,East,Bhubaneswar,CUST5271,Bakery,Cake 500g,6,1422,162
2024-09-07,South,Hyderabad,CUST4265,Beverages,Coca Cola 2L,3,165,10
2025-05-22,West,Ahmedabad,CUST2498,Dairy,Britannia Cheese,2,970,98
2024-08-01,North,Jaipur,CUST9509,Household,Harpic Toilet Cleaner,9,3609,640
2025-04-11,West,Mumbai,CUST1469,Personal Care,Dove Soap,1,139,20
2024-12-24,East,Bhubaneswar,CUST6405,Personal Care,Lux Soap,1,242,26
2024-05-19,South,Bengaluru,CUST4787,Beverages,Red Bull 250ml,6,1182,211
2025-05-15,East,Bhubaneswar,CUST8704,Household,Harpic Toilet Cleaner,1,158,15
2025-10-31,North,Delhi,CUST1194,Household,Vim Bar,9,1791,348
2025-09-24,West,Ahmedabad,CUST2963,Beverages,Coca Cola 2L,6,1362,182
2024-07-29,East,Patna,CUST1550,Groceries,Aashirvaad Atta 5kg,1,60,11
2025-02-01,North,Delhi,CUST3757,Personal Care,Dove Soap,8,1528,238
2024-08-09,South,Hyderabad,CUST1729,Bakery,Britannia Bread,5,2080,272
2024-06-01,West,Ahmedabad,CUST8575,Snacks,KurKure 50g,7,2072,189
2024-04-19,South,Bengaluru,CUST7056,Snacks,Lays Chips 100g,3,252,23
2024-11-01,West,Mumbai,CUST0109,Snacks,KurKure 50g,10,3030,191
2025-01-29,South,Hyderabad,CUST0066,Beverages,Pepsi 2L,10,1840,109
2024-06-26,West,Mumbai,CUST1257,Groceries,Tata Salt 1kg,2,726,111
2025-08-24,West,Ahmedabad,CUST3912,Groceries,Aashirvaad Atta 5kg,9,675,87
2024-09-10,North,Jaipur,CUST1180,Fruits & Vegetables,Tomatoes 1kg,2,292,28
2024-12-12,West,Pune,CUST5884,Snacks,Lays Chips 100g,5,550,102
2024-11-25,North,Delhi,CUST2045,Beverages,Red Bull 250ml,6,1968,326
2024-09-10,North,Jaipur,CUST5869,Personal Care,Colgate Toothpaste,2,488,91
2025-07-09,South,Hyderabad,CUST5976,Groceries,Tata Salt 1kg,10,3460,575
2025-07-08,North,Jaipur,CUST6439,Groceries,Tata Salt 1kg,10,3980,225
2025-09-04,South,Hyderabad,CUST0899,Household,Surf Excel 1kg,9,3555,574
2024-05-16,East,Kolkata,CUST2391,Dairy,Paneer 200g,8,2688,202
2025-07-28,West,Ahmedabad,CUST9539,Beverages,Red Bull 250ml,5,635,32
2025-12-30,North,Jaipur,CUST3909,Dairy,Britannia Cheese,6,450,79
2025-10-21,North,Chandigarh,CUST1332,Household,Vim Bar,2,694,110
2025-11-19,North,Jaipur,CUST0969,Dairy,Paneer 200g,10,1450,219
2024-04-08,North,Chandigarh,CUST3348,Fruits & Vegetables,Apples 1kg,7,3241,259
2024-10-13,North,Chandigarh,CUST0309,Household,Vim Bar,7,2009,380
2024-01-28,East,Bhubaneswar,CUST0248,Dairy,Britannia Cheese,1,76,4
2025-07-20,North,Delhi,CUST7833,Beverages,Coca Cola 2L,4,768,123
2025-08-08,West,Pune,CUST8507,Household,Vim Bar,10,2790,421
2024-07-22,South,Hyderabad,CUST1308,Household,Surf Excel 1kg,1,298,30
2024-05-16,North,Chandigarh,CUST4738,Personal Care,Colgate Toothpaste,1,104,11
2025-08-24,East,Patna,CUST5095,Fruits & Vegetables,Apples 1kg,7,1323,255
2024-03-05,East,Kolkata,CUST4841,Personal Care,Dove Soap,3,486,94
2025-09-08,East,Kolkata,CUST9479,Groceries,Aashirvaad Atta 5kg,8,2360,122
2024-09-29,East,Kolkata,CUST6798,Fruits & Vegetables,Apples 1kg,1,304,36
2024-06-26,West,Ahmedabad,CUST6537,Bakery,Buns 4pcs,4,1852,367
2024-03-08,East,Patna,CUST0419,Beverages,Red Bull 250ml,5,1395,104
2024-02-25,South,Hyderabad,CUST3897,Bakery,Britannia Bread,8,1352,115
2025-07-10,West,Mumbai,CUST2987,Fruits & Vegetables,Apples 1kg,8,816,66
2025-02-05,North,Jaipur,CUST3784,Snacks,Bingo Mad Angles,9,3924,383
2024-08-29,East,Patna,CUST1608,Bakery,Britannia Bread,9,2592,141
2025-08-01,North,Delhi,CUST9423,Bakery,Buns 4pcs,2,338,31
2024-02-16,North,Delhi,CUST0890,Fruits & Vegetables,Tomatoes 1kg,5,1530,187
2024-10-06,South,Hyderabad,CUST4691,Personal Care,Lux Soap,1,274,42
2024-01-24,East,Kolkata,CUST2178,Fruits & Vegetables,Bananas 1kg,7,2919,202
2025-11-23,North,Chandigarh,CUST3924,Groceries,Aashirvaad Atta 5kg,2,254,14
2025-12-02,West,Pune,CUST2111,Household,Vim Bar,7,1715,105
2025-02-13,South,Bengaluru,CUST1775,Dairy,Amul Milk 1L,2,786,91
2024-05-08,North,Chandigarh,CUST2287,Groceries,Aashirvaad Atta 5kg,5,795,104
2024-04-28,North,Chandigarh,CUST5483,Dairy,Amul Milk 1L,4,760,66
2024-06-08,East,Patna,CUST4494,Groceries,Tata Salt 1kg,7,1190,216
2024-08-17,West,Mumbai,CUST6224,Dairy,Amul Milk 1L,2,602,63
2024-08-03,East,Patna,CUST0206,Household,Surf Excel 1kg,7,1722,160
2024-10-07,South,Hyderabad,CUST6996,Dairy,Paneer 200g,3,543,88
2024-11-23,West,Ahmedabad,CUST5843,Fruits & Vegetables,Bananas 1kg,3,1029,66
2024-06-13,West,Ahmedabad,CUST9785,Snacks,Bingo Mad Angles,1,439,53
2025-01-30,North,Chandigarh,CUST5154,Dairy,Britannia Cheese,8,3480,384
2025-09-13,West,Ahmedabad,CUST6316,Snacks,KurKure 50g,2,208,13
2025-04-26,West,Mumbai,CUST8875,Personal Care,Lux Soap,5,2240,365
2025-12-24,West,Mumbai,CUST5882,Fruits & Vegetables,Apples 1kg,10,2150,170
2024-08-20,West,Mumbai,CUST5138,Snacks,Bingo Mad Angles,5,485,61
2024-10-22,North,Delhi,CUST7260,Fruits & Vegetables,Apples 1kg,2,866,143
2025-03-29,South,Hyderabad,CUST3400,Snacks,Bingo Mad Angles,9,2727,544
2024-01-06,East,Patna,CUST1994,Beverages,Pepsi 2L,1,393,36
2024-07-22,East,Patna,CUST5383,Beverages,Pepsi 2L,2,762,85
2025-06-25,East,Kolkata,CUST3017,Dairy,Amul Milk 1L,1,446,48
2025-09-27,East,Bhubaneswar,CUST9576,Household,Surf Excel 1kg,3,300,53
2025-02-15,East,Patna,CUST7817,Fruits & Vegetables,Apples 1kg,5,685,126
2025-02-22,East,Patna,CUST2381,Fruits & Vegetables,Apples 1kg,1,441,33
2024-12-22,South,Chennai,CUST5316,Snacks,KurKure 50g,1,428,28
2025-01-18,South,Chennai,CUST4020,Personal Care,Colgate Toothpaste,5,1455,130
2025-05-15,West,Mumbai,CUST9978,Dairy,Amul Milk 1L,5,1665,122
2024-08-30,North,Delhi,CUST5924,Fruits & Vegetables,Tomatoes 1kg,9,765,149
2025-03-10,North,Jaipur,CUST8837,Household,Vim Bar,1,319,44
2024-08-27,South,Chennai,CUST3649,Household,Surf Excel 1kg,5,1535,225
2025-03-11,East,Patna,CUST6338,Household,Harpic Toilet Cleaner,4,1760,238
2025-03-02,South,Hyderabad,CUST6259,Personal Care,Colgate Toothpaste,6,2718,467
2024-06-23,West,Ahmedabad,CUST3369,Household,Harpic Toilet Cleaner,3,792,78
2024-11-01,East,Kolkata,CUST8974,Groceries,Tata Salt 1kg,2,952,159
2024-05-15,West,Mumbai,CUST7348,Household,Surf Excel 1kg,4,336,25
2025-06-27,West,Ahmedabad,CUST4999,Groceries,Aashirvaad Atta 5kg,6,606,104
2025-09-14,West,Ahmedabad,CUST0965,Groceries,Fortune Oil 1L,5,1020,196
2024-06-03,South,Bengaluru,CUST2135,Dairy,Amul Milk 1L,5,1555,124
2024-11-12,South,Chennai,CUST7277,Personal Care,Lux Soap,4,1540,172
2024-08-02,West,Ahmedabad,CUST9338,Personal Care,Colgate Toothpaste,9,477,29
2024-04-01,South,Hyderabad,CUST1432,Fruits & Vegetables,Apples 1kg,4,516,40
2025-12-16,North,Chandigarh,CUST1648,Dairy,Paneer 200g,6,2166,272
2025-09-04,North,Jaipur,CUST2487,Fruits & Vegetables,Apples 1kg,6,2934,348
2024-10-18,East,Patna,CUST7502,Beverages,Red Bull 250ml,6,1320,193
2024-08-28,North,Delhi,CUST3444,Fruits & Vegetables,Bananas 1kg,7,2296,331
2025-12-27,North,Jaipur,CUST8393,Groceries,Aashirvaad Atta 5kg,4,536,42
2024-07-12,East,Patna,CUST0644,Snacks,KurKure 50g,10,4210,324
2024-11-08,West,Ahmedabad,CUST9862,Snacks,KurKure 50g,2,564,84
2024-09-30,North,Chandigarh,CUST5574,Household,Vim Bar,8,1024,177
2025-01-08,North,Jaipur,CUST3779,Household,Harpic Toilet Cleaner,9,4221,528
2025-08-20,North,Delhi,CUST3219,Bakery,Britannia Bread,5,1670,195
2025-08-26,South,Bengaluru,CUST6702,Household,Surf Excel 1kg,8,3432,352
2024-02-21,North,Delhi,CUST8964,Personal Care,Lux Soap,6,2604,172
2025-09-01,South,Chennai,CUST8684,Fruits & Vegetables,Apples 1kg,7,2058,299
2024-04-26,South,Chennai,CUST6673,Bakery,Buns 4pcs,2,802,152
2024-01-23,East,Patna,CUST8052,Personal Care,Dove Soap,5,1045,194
2025-09-17,East,Patna,CUST7968,Groceries,Aashirvaad Atta 5kg,6,1596,88
2025-07-22,North,Jaipur,CUST7061,Bakery,Cake 500g,5,820,68
2025-07-04,West,Mumbai,CUST3287,Bakery,Britannia Bread,5,850,146
